,len of url,no of dots,security sensitive words,no of hyphens in dom,dir_len,no of subdir,domain len,domain token count,path token count,ip present,largest domain_tok_len,avg_dom_token_len,largest path token length,avg path token length,suspicious tld,len_of_file,total dots in file,total delims in file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,Label,URL
4976,16.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,3.0,2.5,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://2no.co/2OuvD3.au
4977,53.0,1.0,0.0,0.0,36.0,6.0,17.0,2.0,6.0,0.0,13.0,8.0,8.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://urbanmeisters.ovh/wp-admin/css/colors/blue/sparka/DE/
4978,15.0,2.0,0.0,0.0,2.0,1.0,10.0,2.0,1.0,0.0,6.0,4.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://iaak12.org//.cc
4979,15.0,2.0,0.0,0.0,5.0,1.0,10.0,2.0,1.0,0.0,6.0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://iaak12.org/.cc/
4980,50.0,1.0,0.0,0.0,32.0,4.0,14.0,2.0,4.0,0.0,11.0,6.5,10.0,6.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://rextraening.dk/wp-content/plugins/salem/enter/DHLa
4981,46.0,3.0,1.0,0.0,20.0,3.0,17.0,3.0,3.0,0.0,8.0,5.0,6.0,5.333333333333333,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://forum.sexabout.ru/styles/images/home/login.php
4982,91.0,2.0,0.0,0.0,68.0,4.0,15.0,3.0,4.0,0.0,6.0,4.333333333333333,56.0,15.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/forms/d/e/1FAIpQLScH8_wrvWSg5KlxpTwJZnnmGHz9Ny516msSZKmzzJr6WQLL4Q/viewform
4983,51.0,1.0,0.0,0.0,37.0,5.0,14.0,2.0,5.0,0.0,11.0,6.5,10.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://rextraening.dk/wp-content/plugins/salem/enter/DHLa/
4984,50.0,1.0,0.0,0.0,32.0,4.0,14.0,2.0,4.0,0.0,11.0,6.5,10.0,6.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://rextraening.dk/wp-content/plugins/salem/enter/DHLa
4985,49.0,3.0,0.0,0.0,18.0,1.0,23.0,3.0,1.0,0.0,16.0,7.0,16.0,16.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://hamdamfoundation.org.pk/mail06att.net001/AT&amp;T
4986,58.0,3.0,1.0,0.0,26.0,3.0,19.0,3.0,3.0,0.0,13.0,5.666666666666667,9.0,7.333333333333333,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://securesquared.co.uk/templates/system/mtb2020/redirect.html
4987,40.0,2.0,0.0,0.0,18.0,1.0,15.0,3.0,1.0,0.0,8.0,4.333333333333333,16.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://de.gethuman.com/customer-service/Netflix
4988,43.0,1.0,0.0,0.0,25.0,3.0,18.0,2.0,3.0,0.0,14.0,8.5,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://simpletouchpos.com/correos/CAIXAAQUI/caixa/
4989,10.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://s.id/gkEAL
4990,16.0,1.0,0.0,0.0,4.0,1.0,12.0,2.0,1.0,0.0,8.0,5.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://roomedic.com/wp/
4991,94.0,1.0,0.0,0.0,64.0,3.0,19.0,2.0,3.0,0.0,15.0,9.0,43.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://shimaarutechies.com/wp-content/plugins/woocommerce-gateway-paypal-express-checkout/synchoresis
4992,137.0,2.0,0.0,1.0,48.0,4.0,34.0,3.0,4.0,0.0,19.0,10.666666666666666,31.0,10.75,0.0,46.0,0.0,2.0,9.0,1.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://downehouseschool-my.sharepoint.com/:u:/g/personal/robson-hemmingsi_downehouse_net/EVxEexzY66hJj9rkFMnuS38Bolc6cOUkeHKXV--swrydfw?e=jvp1fk
4993,24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.phdchiropractic.com/
4994,149.0,2.0,0.0,1.0,37.0,4.0,44.0,3.0,4.0,0.0,25.0,14.0,20.0,8.0,0.0,46.0,0.0,1.0,22.0,2.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://doveadolescentservices-my.sharepoint.com:443/:b:/g/personal/alice_dovecare_co_uk/EUx9KzE32KBKhHFsN9xQ0nEBLKLJQ83z_9o1U8jpEwiq2A?e=4%3ah1Ax4s&amp;at=9
4995,45.0,1.0,0.0,0.0,18.0,3.0,14.0,2.0,3.0,0.0,10.0,6.5,7.0,4.666666666666667,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://vmorefraud.com/neaca/newyear/xb/304ca96ecdb5=
4996,84.0,3.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,9.0,1.0,0.0,57.0,2.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://onedrive.live.com/view.aspx?resid=2CCDA0F55E51C04D!1056&amp;authkey=!AHVXdmahSk9xQIc
4997,91.0,3.0,0.0,0.0,48.0,1.0,23.0,3.0,1.0,0.0,14.0,7.0,46.0,46.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://dptc.lunchtimesport.com/v7u?bc=Z4VwlGlicmKcla9xkZpjaHZ4YKCDomZkaKZgY34/jhohermuth%40ethz.ch
4998,25.0,2.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,11.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://betasus2020.blogspot.com/
4999,24.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,11.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://betasus2020.blogspot.com
5000,10.0,1.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://11plus.hk/
5001,61.0,5.0,0.0,1.0,20.0,1.0,41.0,6.0,1.0,0.0,10.0,6.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hostpoint.ch.gbp-events.com.prunauneau.fr/943070958193827623/
5002,64.0,1.0,0.0,0.0,18.0,3.0,14.0,2.0,3.0,0.0,10.0,6.5,7.0,4.666666666666667,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://vmorefraud.com/neaca/newyear/xb/012962f7ce4c0854415e6bd264535560
5003,64.0,1.0,0.0,0.0,18.0,3.0,14.0,2.0,3.0,0.0,10.0,6.5,7.0,4.666666666666667,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://vmorefraud.com/neaca/newyear/xb/2d31d5c9d52dd9c521620c808d5558d4
5004,65.0,2.0,0.0,0.0,40.0,4.0,12.0,2.0,4.0,0.0,9.0,5.5,11.0,8.75,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://donghuong.uk/wp-content/plugins/acf-gallery/mtb2020/redirect.html
5005,45.0,5.0,0.0,0.0,14.0,3.0,14.0,3.0,3.0,0.0,8.0,4.0,4.0,3.3333333333333335,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://gembrite.co.uk/.mik/sbc/sbc/sbcglobal.net.htm
5006,46.0,2.0,0.0,0.0,32.0,3.0,14.0,2.0,3.0,0.0,11.0,6.5,15.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://puntaarenas.cl/plano_regulador/archivos/.Home/
5007,45.0,5.0,0.0,0.0,14.0,3.0,14.0,3.0,3.0,0.0,8.0,4.0,4.0,3.3333333333333335,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://gembrite.co.uk/.nun/sbc/sbc/sbcglobal.net.htm
5008,23.0,2.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://betasus332.blogspot.com
5009,24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://betasus332.blogspot.com/
5010,162.0,5.0,0.0,0.0,37.0,4.0,30.0,3.0,4.0,0.0,15.0,9.333333333333334,28.0,8.0,0.0,42.0,1.0,0.0,53.0,2.0,36.0,4.0,-1.0,-1.0,-1.0,-1.0,1,https://firebasestorage.googleapis.com/v0/b/f8g7tgf87gf9gf3g.appspot.com/o/hg%20f%207r76%3Df8%2Fvw%20r%20ff%3Dw3.html?alt=media&token=2fb553ec-62d7-41d6-959b-a072df35f8d5
5011,239.0,6.0,0.0,0.0,171.0,3.0,68.0,7.0,3.0,0.0,39.0,8.857142857142858,135.0,55.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ww17.paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us/sbg1xq3ekty%20xvtq/kfyqrsnjfked1r/rzchf6fugweaovinebpooamyfuo0ib61fmwqj2u0opkbvfrznitrw==&amp;gerf=3uyfjdsoil4lilwi5c6ma63xu%20h0jlq1wnniditpsxa=&amp;guro=phmbqulkusscrq/
5012,18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://printmaker.msk.ru/
5013,30.0,2.0,0.0,0.0,8.0,1.0,13.0,2.0,1.0,0.0,9.0,6.0,6.0,6.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://foamnflow.com/images/index.htm
5014,234.0,5.0,0.0,0.0,171.0,3.0,63.0,6.0,3.0,0.0,39.0,9.666666666666666,135.0,55.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us/sbg1xq3ekty%20xvtq/kfyqrsnjfked1r/rzchf6fugweaovinebpooamyfuo0ib61fmwqj2u0opkbvfrznitrw==&amp;gerf=3uyfjdsoil4lilwi5c6ma63xu%20h0jlq1wnniditpsxa=&amp;guro=phmbqulkusscrq/
5015,126.0,3.0,1.0,0.0,66.0,3.0,10.0,2.0,3.0,0.0,6.0,4.5,42.0,20.666666666666668,0.0,0.0,0.0,0.0,50.0,1.0,43.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://taumiq.com/.n-Uewsys09/.cache872/cmd-login=870dcac37e414745bc4bf25f50508247/?reff=MjYzNDEyZGExOGZmMGM5Y2JiNDI5YTZiZmViY2U5ZGY=
5016,124.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,5.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://onedrive.live.com/?authkey=!AACUHPDmY26A584&amp;cid=5A1FAF0110C4A22C&amp;id=5A1FAF0110C4A22C!1553&amp;parId=root&amp;o=OneUp
5017,124.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,5.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://onedrive.live.com/?authkey=!AIuSZYYWONlw6wQ&amp;cid=5A1FAF0110C4A22C&amp;id=5A1FAF0110C4A22C!1550&amp;parId=root&amp;o=OneUp
5018,34.0,3.0,1.0,2.0,1.0,0.0,24.0,3.0,0.0,0.0,13.0,7.333333333333333,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://group-18-sans.wikaba.com/login.php
5019,25.0,2.0,0.0,2.0,1.0,0.0,24.0,3.0,0.0,0.0,13.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://group-18-sans.wikaba.com/
5020,50.0,2.0,0.0,0.0,17.0,2.0,19.0,2.0,2.0,0.0,15.0,9.0,8.0,7.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://golfballsonline.com/assets/language/location0.html
5021,317.0,3.0,0.0,1.0,122.0,9.0,25.0,3.0,9.0,0.0,10.0,7.666666666666667,34.0,12.444444444444445,0.0,170.0,0.0,18.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://oceetee-my.sharepoint.com/:x:/r/personal/oceetee_oceetee_com_sa/_layouts/15/WopiFrame.aspx?guestaccesstoken=5T/V57wOsh/ZuC+UBBppraPDH5DAQZJEpXBHaM/9wJY=&amp;docid=1_129efcffef3324628b752d1139515937e&amp;wdFormId={0767107A-F265-4239-A58D-79524EADA2A7}&amp;action=formsubmit&amp;cid=a79ba94e-e9be-4a5f-ba1d-20a889580d1b
5022,260.0,3.0,0.0,1.0,45.0,4.0,25.0,3.0,4.0,0.0,10.0,7.666666666666667,22.0,10.0,0.0,16.0,1.0,0.0,174.0,3.0,54.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://oceetee-my.sharepoint.com/personal/oceetee_oceetee_com_sa/_layouts/15/guestaccess.aspx?guestaccesstoken=5T%2fV57wOsh%2fZuC%2bUBBppraPDH5DAQZJEpXBHaM%2f9wJY%3d&docid=1_129efcffef3324628b752d1139515937e&wdFormId=%7B0767107A%2DF265%2D4239%2DA58D%2D79524EADA2A7%7D
5023,276.0,3.0,0.0,1.0,45.0,4.0,25.0,3.0,4.0,0.0,10.0,7.666666666666667,22.0,10.0,0.0,14.0,1.0,0.0,192.0,4.0,54.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://oceetee-my.sharepoint.com/personal/oceetee_oceetee_com_sa/_layouts/15/WopiFrame.aspx?guestaccesstoken=5T%2fV57wOsh%2fZuC%2bUBBppraPDH5DAQZJEpXBHaM%2f9wJY%3d&docid=1_129efcffef3324628b752d1139515937e&wdFormId=%7B0767107A%2DF265%2D4239%2DA58D%2D79524EADA2A7%7D&action=formsubmit
5024,35.0,2.0,0.0,0.0,9.0,1.0,16.0,2.0,1.0,0.0,12.0,7.5,7.0,7.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://valeexpressa.com/ourtime/urtme.html
5025,55.0,5.0,0.0,0.0,35.0,4.0,13.0,2.0,4.0,0.0,10.0,6.0,10.0,7.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://izvilagkft.hu/wp-content/languages/.../redirect/com.htm
5026,71.0,3.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,8.0,5.333333333333333,0.0,0.0,0.0,6.0,1.0,0.0,46.0,2.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://laaksik1.emlnk.com/lt.php?s=6f497ba8afac6d56aea875819edadd79&i=6A8A1A18
5027,161.0,6.0,1.0,0.0,41.0,4.0,30.0,3.0,4.0,0.0,15.0,9.333333333333334,32.0,9.0,0.0,17.0,1.0,0.0,73.0,2.0,52.0,4.0,-1.0,-1.0,-1.0,-1.0,1,https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/sm123%2Findex.htm?alt=media&amp;token=158cbd55-4c67-4ef6-b13f-d69aba854f3a#aaaa@example.jp
5028,39.0,2.0,0.0,3.0,1.0,0.0,38.0,3.0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://invite-grub-whatsappsex-chat.2waky.com/
5029,52.0,4.0,1.0,3.0,1.0,0.0,42.0,4.0,0.0,0.0,28.0,9.75,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.invite-grub-whatsappsex-chat.2waky.com/login.php
5030,44.0,2.0,1.0,0.0,8.0,1.0,13.0,2.0,1.0,0.0,9.0,6.0,6.0,6.0,0.0,9.0,1.0,0.0,14.0,1.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://madetec20.com/mobile/login.php?enc=985564164
5031,93.0,3.0,0.0,1.0,49.0,4.0,26.0,3.0,4.0,0.0,11.0,8.0,26.0,11.0,0.0,8.0,1.0,0.0,10.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ouraring-my.sharepoint.com/personal/tanja_kuusela_ouraring_com/_layouts/15/doc.aspx?sourcedoc
5032,270.0,3.0,0.0,1.0,115.0,7.0,25.0,3.0,7.0,0.0,10.0,7.666666666666667,71.0,15.285714285714286,0.0,130.0,0.0,12.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://eceadae-my.sharepoint.com/:x:/r/personal/anoop_ecead_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=oB%20x5Gu%20YyGxkXXBV4JV6m%20AhzJcDheAE/cZpgjdC6I=&amp;docid=1_1b483039813af4707b9fefa62e8eb0625&amp;wdFormId={B19C1F19-88A3-4BB2-A0F6-40FF3F6C5714}&amp;action=formsubmit
5033,23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,9.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://betasus57.blogspot.com/
5034,22.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,9.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://betasus57.blogspot.com
5035,271.0,3.0,0.0,0.0,16.0,2.0,16.0,3.0,2.0,0.0,6.0,4.666666666666667,8.0,6.5,0.0,17.0,1.0,0.0,222.0,2.0,130.0,11.0,-1.0,-1.0,-1.0,-1.0,1,https://forms.office.com/FormsPro/Pages/ResponsePage.aspx?id=t3dj48Rwk0SjOAlZGNMn6bAFynfDKY5Orhyq9zV62tpUQUszTlhXMVVIUUpXSkVLRVMyUldYUko5Ny4u&amp;vt=e36377b7-70c4-4493-a338-095918d327e9_1973aa6c-a10f-46bb-a912-07c43f73112e_Hash7_gCDqoyksQMUpfBM4pWlOqi%2bNuYAHSMp%2b8BeMc6qHdQU%3d
5036,21.0,2.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,11.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://citibanamex.ahmreg.mx
5037,106.0,1.0,1.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,7.0,4.5,0.0,0.0,0.0,26.0,0.0,4.0,69.0,1.0,61.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://telegra.ph/adgss-confirm-acount-04-19?fbclid=IwAR1yYTivoAiYeDsBYLffFzjjXsI3UrnSKgTlxhWtDPiUKj_v2kAVIJcGNuk
5038,37.0,1.0,1.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,7.0,4.5,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://telegra.ph/adgss-confirm-acount-04-19
5039,275.0,3.0,0.0,1.0,47.0,4.0,32.0,3.0,4.0,0.0,17.0,10.0,24.0,10.5,0.0,14.0,1.0,0.0,182.0,4.0,43.0,4.0,-1.0,-1.0,-1.0,-1.0,1,https://livestudentccc-my.sharepoint.com/personal/sdevers1_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=GvBp1amjHohQ6BeeHrppkzdsmQ0UxCLAeyjvfxK Dqo=&amp;docid=1_141f6927de56d4976b38315f89ed02c7c&amp;wdFormId={6FE6EEFE-99F8-4370-9E65-44388F3AD65C}&amp;action=formsubmit
5040,51.0,3.0,0.0,0.0,19.0,2.0,19.0,3.0,2.0,0.0,12.0,5.666666666666667,8.0,8.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://graficabueno.com.br/wp-admin/Redirect/redirect.html
5041,431.0,3.0,1.0,0.0,4.0,1.0,24.0,4.0,1.0,0.0,8.0,5.25,2.0,2.0,0.0,5.0,0.0,0.0,398.0,1.0,393.0,14.0,-1.0,-1.0,-1.0,-1.0,1,https://u3075118.ct.sendgrid.net/ls/click?upn=qdjUO1JueD3yUXm6YmR0IvI3pxvdF2zCZuD34NBh-2BXeWY2zPZHNV5LBnZHk-2BlsyeCjCVsi4O-2F9gxEJhEjsgP8m1hNcad-2BEjl-2BqhLMAoSJ1Y-3DrR-5_VCnxF-2BRYpCbdLVPjh-2BS13S2ConjjyRTsHJDBX-2F1VLUY6Uquli2GUejsRgmBYXWvdZtZyD90M1I1GKCb6g8c-2B1RwTgBHpQHk5263znPQ1LBPDWh-2B3eq-2FUuXQU3jn4iXFjSreNSWY8wDJ9iWFnW1GXBk7pnbmtYeukc5CIO2PhlhJQSxbtJiyCGyiAhlmchmbJsIBhvF7ShCcoopVHpgPK9dNtKKW4YKiWImJ2GqYZUVM5V8a97C4qvtFT5N9qknZB
5042,23.0,2.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://betasus199.blogspot.com
5043,24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://betasus199.blogspot.com/
5044,73.0,2.0,0.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,9.0,1.0,0.0,52.0,2.0,40.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://fast-pay.co/basic.php?k=27af1b996b207862a7d33592b14fe44a64a36ca6&viewed=1
5045,50.0,4.0,0.0,0.0,14.0,3.0,19.0,2.0,3.0,0.0,15.0,9.0,4.0,3.3333333333333335,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://imaffiliateclub.com/.sio/sbc/sbc/sbcglobal.net.htm
5046,35.0,1.0,0.0,0.0,12.0,2.0,23.0,2.0,2.0,0.0,19.0,11.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://safetyconsultantehs.com/images/img/
5047,21.0,3.0,0.0,0.0,1.0,0.0,13.0,4.0,0.0,1.0,3.0,2.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://185.151.204.9/d9m01jr
5048,51.0,2.0,0.0,0.0,23.0,2.0,17.0,2.0,2.0,0.0,13.0,8.0,10.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://jaysuntravels.com/datepicker/websmtp123/emalpas.php
5049,143.0,5.0,1.0,0.0,41.0,4.0,30.0,3.0,4.0,0.0,15.0,9.333333333333334,32.0,9.0,0.0,14.0,1.0,0.0,58.0,2.0,37.0,4.0,-1.0,-1.0,-1.0,-1.0,1,https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/tb%2Findex.htm?alt=media&amp;token=8176e96d-c102-4018-9888-17d4dec8d489#
5050,37.0,2.0,0.0,0.0,1.0,0.0,36.0,3.0,0.0,0.0,19.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://orangeclientenquete.navettetrans.com/
5051,38.0,1.0,0.0,0.0,20.0,3.0,18.0,2.0,3.0,0.0,14.0,8.5,9.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://fountainofhope.com/wordpress/api/news/
5052,26.0,2.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,14.0,8.5,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://fountainofhope.com/new.php
5053,49.0,2.0,0.0,0.0,17.0,2.0,19.0,2.0,2.0,0.0,15.0,9.0,8.0,7.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://golfballsonline.com/assets/language/catalog0.html
5054,39.0,2.0,0.0,0.0,6.0,1.0,19.0,2.0,1.0,0.0,15.0,9.0,4.0,4.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://golfballsonline.com/html/0about_us.html
5055,29.0,2.0,0.0,1.0,1.0,0.0,28.0,3.0,0.0,0.0,15.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://noreply-netelle.blogspot.com/
